cu_num,M,N,K,kernelId,splitK,us,kernelName
256,16,106496,16384,21,0,163.0693,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E
256,32,16384,53248,22,0,173.429,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E
256,32,18432,16384,22,0,63.2576,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E
256,64,16384,16384,22,0,61.7101,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E
256,64,16384,53248,22,0,178.4558,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E
256,64,18432,16384,22,0,63.2113,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E
256,128,18432,16384,22,0,67.9262,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E
256,128,106496,16384,21,0,170.5967,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E
256,256,106496,16384,22,0,422.1716,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E
256,1024,106496,16384,24,0,921.4139,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E
